CustomerID,NumberOfOrders,TotalQuantity,TotalSpending,AverageOrderValue,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster
13052.0,1,222,348.15000000000003,348.15000000000003,0,0,0
13055.0,3,894,1214.41,404.80333333333334,0,0,0
13058.0,3,52,271.40000000000003,90.46666666666668,0,0,0
13059.0,1,35,183.4,183.4,0,0,0
13060.0,1,123,307.53,307.53,0,0,0
13061.0,1,107,248.61,248.61,0,0,0
13062.0,1,343,346.98,346.98,0,0,0
13064.0,4,514,1105.59,276.3975,0,0,0
13065.0,1,74,205.86,205.86,0,0,0
13066.0,2,322,470.8,235.4,0,0,0
13067.0,1,32,115.46000000000001,115.46000000000001,0,0,0
13068.0,2,200,344.0,172.0,0,0,0
13069.0,24,5873,4431.44,184.64333333333332,0,0,0
13070.0,1,110,228.8,228.8,0,0,0
13072.0,1,69,177.15,177.15,0,0,0
13075.0,1,485,919.61,919.61,0,0,0
13077.0,4,862,728.02,182.005,0,0,0
13078.0,26,5630,12627.94,485.69,0,0,0
13079.0,5,62,220.10000000000002,44.02,0,0,0
13080.0,1,120,58.08,58.08,0,0,0
13081.0,11,19068,28337.38,2576.1254545454544,2,3,-1
13082.0,9,4324,3613.63,401.51444444444445,0,0,0
13083.0,2,187,303.75,151.875,0,0,0
13085.0,2,216,416.08000000000004,208.04000000000002,0,0,0
13089.0,97,31025,58762.08,605.7946391752578,2,3,-1
13090.0,14,2263,8910.82,636.4871428571429,0,0,0
13091.0,1,466,345.82,345.82,0,0,0
13092.0,5,279,477.83,95.566,0,0,0
13093.0,8,3961,7832.47,979.05875,0,0,0
13094.0,12,1716,1927.3200000000002,160.61,0,0,0
13095.0,1,144,74.39999999999999,74.39999999999999,0,0,0
13097.0,10,2360,6003.22,600.322,0,0,0
13098.0,28,15968,28882.44,1031.5157142857142,2,3,-1
13099.0,1,288,207.35999999999999,207.35999999999999,0,0,0
13101.0,1,113,101.19,101.19,0,0,0
13102.0,24,4204,6424.09,267.67041666666665,0,0,0
13103.0,1,82,243.94,243.94,0,0,0
13104.0,6,504,1098.48,183.08,0,0,0
13106.0,1,18,76.5,76.5,0,0,0
13107.0,4,1293,1531.6200000000001,382.90500000000003,0,0,0
13108.0,1,298,350.06,350.06,0,0,0
13109.0,2,520,786.54,393.27,0,0,0
13110.0,7,388,1488.67,212.66714285714286,0,0,0
13113.0,24,3045,12245.960000000001,510.2483333333334,0,0,0
13115.0,4,1567,2294.78,573.695,0,0,0
13116.0,1,291,501.14,501.14,0,0,0
13117.0,8,945,984.91,123.11375,0,0,0
13118.0,5,410,1197.81,239.56199999999998,0,0,0
13120.0,1,12,30.599999999999998,30.599999999999998,0,0,0
13121.0,1,252,283.73,283.73,0,0,0
13122.0,2,585,922.39,461.195,0,0,0
13124.0,3,2119,3756.33,1252.11,0,0,0
13126.0,8,2143,2099.64,262.455,0,0,0
13127.0,1,127,259.17,259.17,0,0,0
13130.0,1,32,64.0,64.0,0,0,0
13131.0,3,447,1073.3,357.76666666666665,0,0,0
13132.0,1,20,77.3,77.3,0,0,0
13133.0,2,32,109.8,54.9,0,0,0
13134.0,4,1059,1793.58,448.395,0,0,0
13135.0,1,4300,3096.0,3096.0,0,0,-1
13136.0,5,1328,2607.61,521.522,0,0,0
13137.0,8,2204,3603.29,450.41125,0,0,0
13138.0,6,473,962.39,160.39833333333334,0,0,0
13139.0,7,2425,5064.94,723.5628571428571,0,0,0
13140.0,3,185,422.47,140.82333333333335,0,0,0
13141.0,5,1548,2388.75,477.75,0,0,0
13142.0,1,258,307.09,307.09,0,0,0
13144.0,1,21,110.95,110.95,0,0,0
13145.0,4,145,618.52,154.63,0,0,0
13146.0,1,154,228.91,228.91,0,0,0
13147.0,4,144,712.8000000000001,178.20000000000002,0,0,0
13148.0,12,1965,3683.26,306.93833333333333,0,0,0
13149.0,4,1280,1676.06,419.015,0,0,0
13151.0,1,363,1257.8700000000001,1257.8700000000001,0,0,0
13153.0,1,418,486.22,486.22,0,0,0
13155.0,4,497,971.76,242.94,0,0,0
13157.0,4,1439,1741.22,435.305,0,0,0
13158.0,4,784,1201.06,300.265,0,0,0
13159.0,4,1058,1429.35,357.3375,0,0,0
13160.0,1,56,91.8,91.8,0,0,0
13161.0,1,29,112.75,112.75,0,0,0
13162.0,4,1713,1688.29,422.0725,0,0,0
13165.0,2,1376,1021.48,510.74,0,0,0
13166.0,1,216,417.2,417.2,0,0,0
13167.0,4,785,791.33,197.8325,0,0,0
13168.0,4,670,1299.59,324.8975,0,0,0
13169.0,2,272,712.88,356.44,0,0,0
13170.0,1,141,108.81,108.81,0,0,0
13171.0,3,229,468.41,156.13666666666668,0,0,0
13173.0,2,277,353.65,176.825,0,0,0
13174.0,3,1352,2742.82,914.2733333333334,0,0,0
13176.0,1,448,481.49,481.49,0,0,0
13177.0,1,91,282.45,282.45,0,0,0
13178.0,11,3570,5725.47,520.4972727272727,0,0,0
13182.0,1,201,121.18,121.18,0,0,0
13183.0,9,2208,3957.78,439.75333333333333,0,0,0
13184.0,10,1662,1668.95,166.895,0,0,0
13185.0,1,12,71.4,71.4,0,0,0
13186.0,3,820,1575.89,525.2966666666667,0,0,0
13187.0,1,95,236.02,236.02,0,0,0
13188.0,1,25,114.60000000000001,114.60000000000001,0,0,0
13189.0,2,842,260.68,130.34,0,0,0
13192.0,2,595,911.94,455.97,0,0,0
13193.0,1,46,112.08,112.08,0,0,0
13194.0,1,26,60.7,60.7,0,0,0
13196.0,4,1224,1797.78,449.445,0,0,0
13198.0,6,2648,3401.2400000000002,566.8733333333333,0,0,0
13199.0,38,6176,9817.12,258.34526315789475,2,0,-1
13200.0,4,516,870.09,217.5225,0,0,0
13203.0,4,800,869.46,217.365,0,0,0
13207.0,2,130,250.26000000000002,125.13000000000001,0,0,0
13208.0,6,803,1217.65,202.9416666666667,0,0,0
13209.0,8,4253,5891.61,736.45125,0,0,0
13210.0,1,316,353.48,353.48,0,0,0
13211.0,3,834,1095.42,365.14000000000004,0,0,0
13212.0,3,309,786.83,262.2766666666667,0,0,0
13213.0,5,1360,1520.58,304.116,0,0,0
13216.0,1,297,333.74,333.74,0,0,0
13217.0,3,262,533.98,177.99333333333334,0,0,0
13218.0,1,88,62.63999999999999,62.63999999999999,0,0,0
13220.0,4,196,819.2900000000001,204.82250000000002,0,0,0
13221.0,2,244,847.41,423.705,0,0,0
13223.0,2,88,163.20000000000002,81.60000000000001,0,0,0
13224.0,2,1518,2155.95,1077.975,0,0,0
13225.0,7,3416,6463.84,923.4057142857143,0,0,0
13226.0,1,80,108.21000000000001,108.21000000000001,0,0,0
13227.0,1,99,257.7,257.7,0,0,0
13228.0,1,200,358.0,358.0,0,0,0
13229.0,1,63,160.95,160.95,0,0,0
13230.0,14,1638,2755.63,196.8307142857143,0,0,0
13232.0,7,773,1328.35,189.7642857142857,0,0,0
13233.0,2,1004,605.12,302.56,0,0,0
13235.0,1,441,1031.07,1031.07,0,0,0
13236.0,2,416,744.85,372.425,0,0,0
13238.0,4,298,700.73,175.1825,0,0,0
13239.0,1,327,329.56,329.56,0,0,0
13240.0,4,298,663.65,165.9125,0,0,0
13242.0,3,130,270.40000000000003,90.13333333333334,0,0,0
13243.0,1,232,585.12,585.12,0,0,0
13244.0,1,38,121.74000000000001,121.74000000000001,0,0,0
13245.0,1,125,430.5,430.5,0,0,0
13246.0,6,1587,1961.52,326.92,0,0,0
13247.0,4,328,501.12,125.28,0,0,0
13248.0,2,305,465.68,232.84,0,0,0
13249.0,3,546,711.41,237.13666666666666,0,0,0
13253.0,2,1572,1030.4,515.2,0,0,0
13255.0,2,177,399.51,199.755,0,0,0
13258.0,3,282,672.83,224.27666666666667,0,0,0
13259.0,1,126,283.18,283.18,0,0,0
13260.0,1,142,557.62,557.62,0,0,0
13261.0,2,210,944.1,472.05,0,0,0
13262.0,1,125,200.29,200.29,0,0,0
13263.0,35,4768,7436.93,212.48371428571429,0,0,-1
13265.0,5,1740,2092.66,418.532,0,0,0
13266.0,12,4428,3834.2599999999998,319.52166666666665,0,0,0
13267.0,19,1969,4521.49,237.97315789473683,0,0,0
13268.0,11,3624,3174.75,288.6136363636364,0,0,0
13269.0,15,3513,5343.28,356.21866666666665,0,0,0
13270.0,1,200,590.0,590.0,0,0,0
13271.0,1,240,211.49,211.49,0,0,0
13272.0,2,96,276.56,138.28,0,0,0
13273.0,1,153,138.98,138.98,0,0,0
13276.0,2,161,590.9300000000001,295.46500000000003,0,0,0
13277.0,4,176,258.4,64.6,0,0,0
13278.0,1,537,542.73,542.73,0,0,0
13279.0,1,73,137.75,137.75,0,0,0
13280.0,3,518,798.46,266.15333333333336,0,0,0
13282.0,3,307,1132.14,377.38000000000005,0,0,0
13283.0,2,90,93.66,46.83,0,0,0
13284.0,1,91,201.19,201.19,0,0,0
13285.0,4,2051,2709.12,677.28,0,0,0
13291.0,1,233,361.11,361.11,0,0,0
13292.0,2,347,578.9399999999999,289.46999999999997,0,0,0
13294.0,2,453,873.74,436.87,0,0,0
13295.0,1,82,201.20000000000002,201.20000000000002,0,0,0
13296.0,1,78,87.4,87.4,0,0,0
13297.0,4,963,2089.85,522.4625,0,0,0
13298.0,1,96,360.0,360.0,0,0,0
13299.0,1,30,142.5,142.5,0,0,0
13300.0,1,203,371.89,371.89,0,0,0
13301.0,4,345,618.09,154.5225,0,0,0
13302.0,1,5,63.75,63.75,0,0,0
13304.0,1,238,300.42,300.42,0,0,0
13305.0,10,1232,2000.86,200.08599999999998,0,0,0
13307.0,1,4,15.0,15.0,0,0,0
13308.0,3,843,1385.51,461.83666666666664,0,0,0
13309.0,5,1544,1456.79,291.358,0,0,0
13310.0,3,587,1132.03,377.3433333333333,0,0,0
13311.0,2,305,598.57,299.285,0,0,0
13313.0,5,851,1555.32,311.06399999999996,0,0,0
13314.0,3,560,775.94,258.6466666666667,0,0,0
13316.0,4,5508,5732.93,1433.2325,0,0,0
13317.0,6,1035,2273.68,378.94666666666666,0,0,0
13318.0,3,304,640.76,213.58666666666667,0,0,0
13319.0,26,4724,10845.550000000001,417.1365384615385,0,0,0
13320.0,4,1086,1532.2,383.05,0,0,0
13321.0,2,372,567.36,283.68,0,0,0
13322.0,1,117,199.48000000000002,199.48000000000002,0,0,0
13323.0,5,175,787.85,157.57,0,0,0
13324.0,10,5205,7121.95,712.1949999999999,0,0,0
13325.0,1,240,675.3,675.3,0,0,0
13327.0,8,1600,3627.77,453.47125,0,0,0
13328.0,1,680,1308.48,1308.48,0,0,0
13329.0,2,463,789.0,394.5,0,0,0
13330.0,3,751,1140.93,380.31,0,0,0
13332.0,1,179,350.9,350.9,0,0,0
13334.0,3,1764,3502.32,1167.44,0,0,0
13336.0,1,559,795.12,795.12,0,0,0
13338.0,1,256,487.02,487.02,0,0,0
13339.0,1,326,860.12,860.12,0,0,0
13340.0,7,5770,10736.48,1533.782857142857,0,0,0
13341.0,1,301,775.85,775.85,0,0,0
13343.0,1,135,353.43,353.43,0,0,0
13344.0,3,952,2511.69,837.23,0,0,0
13345.0,1,141,389.5,389.5,0,0,0
13347.0,1,205,341.36,341.36,0,0,0
13348.0,1,136,233.76,233.76,0,0,0
13349.0,1,225,247.32,247.32,0,0,0
13350.0,2,287,979.12,489.56,0,0,0
13351.0,1,117,373.94,373.94,0,0,0
13352.0,1,321,397.97999999999996,397.97999999999996,0,0,0
13354.0,1,604,743.53,743.53,0,0,0
13355.0,1,314,674.7,674.7,0,0,0
13356.0,1,325,768.24,768.24,0,0,0
13357.0,1,321,609.4,609.4,0,0,0
13358.0,1,285,439.03,439.03,0,0,0
13359.0,1,161,439.56,439.56,0,0,0
13362.0,4,1382,3090.7400000000002,772.6850000000001,0,0,0
13363.0,2,710,992.5,496.25,0,0,0
13364.0,1,71,134.95999999999998,134.95999999999998,0,0,0
13365.0,2,1247,2225.37,1112.685,0,0,0
13366.0,1,144,56.160000000000004,56.160000000000004,0,0,0
13368.0,2,327,623.4,311.7,0,0,0
13369.0,1,149,308.28000000000003,308.28000000000003,0,0,0
13370.0,1,343,754.87,754.87,0,0,0
13372.0,1,159,378.64,378.64,0,0,0
13373.0,3,1651,3312.25,1104.0833333333333,0,0,0
13375.0,1,442,778.65,778.65,0,0,0
13376.0,3,493,1019.76,339.92,0,0,0
13379.0,3,601,572.56,190.85333333333332,0,0,0
13381.0,6,2029,3639.31,606.5516666666666,0,0,0
13382.0,1,131,222.99,222.99,0,0,0
13384.0,7,2422,4151.93,593.1328571428572,0,0,0
13385.0,1,281,534.57,534.57,0,0,0
13388.0,2,282,677.1,338.55,0,0,0
13389.0,3,429,797.96,265.9866666666667,0,0,0
13390.0,1,224,544.08,544.08,0,0,0
13391.0,1,4,59.8,59.8,0,0,0
13394.0,8,2392,2520.02,315.0025,0,0,0
13395.0,1,336,307.72,307.72,0,0,0
13396.0,2,600,1360.99,680.495,0,0,0
13397.0,5,430,1544.13,308.826,0,0,0
13398.0,1,281,457.34,457.34,0,0,0
13402.0,2,479,621.23,310.615,0,0,0
13403.0,1,44,75.0,75.0,0,0,0
13404.0,2,111,252.49,126.245,0,0,0
13405.0,3,165,572.451,190.817,0,0,0
13408.0,62,16232,28117.04,453.5006451612903,2,3,-1
13410.0,5,518,1003.06,200.612,0,0,0
13411.0,1,72,213.55,213.55,0,0,0
13414.0,3,1574,1390.5,463.5,0,0,0
13416.0,2,142,712.5,356.25,0,0,0
13417.0,2,162,640.83,320.415,0,0,0
13418.0,18,3918,6127.43,340.4127777777778,0,0,0
13419.0,1,275,221.06,221.06,0,0,0
13420.0,2,101,159.85,79.925,0,0,0
13421.0,2,1128,1833.71,916.855,0,0,0
13422.0,1,1326,2626.3,2626.3,0,0,0
13425.0,3,1123,1624.21,541.4033333333333,0,0,0
13426.0,10,2245,3641.32,364.132,0,0,0
13427.0,3,545,582.6,194.20000000000002,0,0,0
13428.0,1,151,201.78,201.78,0,0,0
13429.0,4,1390,1006.8,251.7,0,0,0
13430.0,2,751,679.45,339.725,0,0,0
13431.0,2,672,1269.1,634.55,0,0,0
13434.0,2,300,534.24,267.12,0,0,0
13435.0,7,2129,3809.8900000000003,544.2700000000001,0,0,0
13436.0,1,76,196.89,196.89,0,0,0
13437.0,7,1283,3408.06,486.86571428571426,0,0,0
13439.0,1,242,283.71,283.71,0,0,0
13441.0,1,204,296.64,296.64,0,0,0
13447.0,3,584,1129.14,376.38000000000005,0,0,0
13448.0,6,1648,3534.69,589.115,0,0,0
13449.0,1,222,291.88,291.88,0,0,0
13450.0,6,1982,2043.7199999999998,340.61999999999995,0,0,0
13451.0,5,2128,2898.2599999999998,579.6519999999999,0,0,0
13452.0,2,2,590.0,295.0,0,0,0
13453.0,2,134,356.97999999999996,178.48999999999998,0,0,0
13455.0,2,354,1058.34,529.17,0,0,0
13456.0,6,765,1766.72,294.4533333333333,0,0,0
13458.0,14,5508,9646.57,689.0407142857142,0,0,0
13460.0,2,286,183.44,91.72,0,0,0
13461.0,3,1170,1445.0,481.6666666666667,0,0,0
13462.0,1,62,151.5,151.5,0,0,0
13464.0,1,403,674.68,674.68,0,0,0
13466.0,1,259,307.9,307.9,0,0,0
13467.0,2,580,1071.91,535.955,0,0,0
13468.0,37,2589,5704.97,154.1883783783784,0,0,-1
13470.0,2,100,165.0,82.5,0,0,0
13471.0,4,1583,2501.84,625.46,0,0,0
13473.0,2,266,422.64,211.32,0,0,0
13474.0,1,129,226.84,226.84,0,0,0
13475.0,4,1012,1431.78,357.945,0,0,0
13476.0,2,417,1238.47,619.235,0,0,0
13477.0,6,1021,1454.58,242.42999999999998,0,0,0
13479.0,2,134,300.95,150.475,0,0,0
13481.0,5,1142,1804.56,360.912,0,0,0
13482.0,1,116,184.64,184.64,0,0,0
13483.0,1,160,140.34,140.34,0,0,0
13484.0,1,44,313.8,313.8,0,0,0
13485.0,1,277,454.24,454.24,0,0,0
13486.0,3,669,1122.41,374.1366666666667,0,0,0
13487.0,3,265,575.4,191.79999999999998,0,0,0
13488.0,13,4518,8968.31,689.87,0,0,0
13489.0,4,560,449.52,112.38,0,0,0
13491.0,10,903,1215.82,121.582,0,0,0
13492.0,3,408,1269.84,423.28,0,0,0
13493.0,2,380,618.63,309.315,0,0,0
13494.0,1,162,316.26000000000005,316.26000000000005,0,0,0
13495.0,5,829,2044.8700000000001,408.97400000000005,0,0,0
13496.0,2,341,653.33,326.665,0,0,0
13497.0,2,163,348.05,174.025,0,0,0
13499.0,5,1365,1159.11,231.82199999999997,0,0,0
13500.0,3,609,1166.77,388.92333333333335,0,0,0
13501.0,1,560,1340.32,1340.32,0,0,0
13502.0,3,264,292.0,97.33333333333333,0,0,0
13503.0,1,248,216.85,216.85,0,0,0
13504.0,1,178,295.93,295.93,0,0,0
13505.0,4,2486,4393.63,1098.4075,0,0,0
13506.0,2,324,458.52,229.26,0,0,0
13507.0,4,1597,2479.16,619.79,0,0,0
13508.0,1,24,110.97,110.97,0,0,0
13509.0,7,1106,979.72,139.96,0,0,0
13510.0,4,1386,1791.56,447.89,0,0,0
13512.0,1,143,251.21,251.21,0,0,0
13513.0,1,109,205.1,205.1,0,0,0
13514.0,1,40,152.20000000000002,152.20000000000002,0,0,0
13515.0,4,681,891.12,222.78,0,0,0
13516.0,3,985,1389.41,463.1366666666667,0,0,0
13517.0,3,1369,2128.42,709.4733333333334,0,0,0
13518.0,1,382,627.16,627.16,0,0,0
13519.0,1,23,122.75,122.75,0,0,0
13520.0,6,1649,3624.35,604.0583333333333,0,0,0
13521.0,3,718,1071.73,357.24333333333334,0,0,0
13522.0,1,44,125.80000000000001,125.80000000000001,0,0,0
13523.0,5,1752,3964.88,792.976,0,0,0
13524.0,5,324,680.1800000000001,136.036,0,0,0
13525.0,2,394,628.78,314.39,0,0,0
13527.0,7,1683,2242.36,320.33714285714285,0,0,0
13529.0,2,74,307.76,153.88,0,0,0
13531.0,2,174,483.8,241.9,0,0,0
13532.0,1,129,210.31,210.31,0,0,0
13533.0,3,202,269.09,89.69666666666666,0,0,0
13534.0,25,2961,5870.08,234.8032,0,0,0
13536.0,7,2126,3444.39,492.05571428571426,0,0,0
13538.0,7,175,1280.85,182.97857142857143,0,0,0
13539.0,3,320,631.34,210.4466666666667,0,0,0
13544.0,2,112,276.06,138.03,0,0,0
13546.0,3,357,621.09,207.03,0,0,0
13548.0,2,436,678.16,339.08,0,0,0
13549.0,7,458,918.2,131.17142857142858,0,0,0
13551.0,1,12,91.80000000000001,91.80000000000001,0,0,0
13552.0,12,1417,3740.07,311.6725,0,0,0
13555.0,4,2636,4098.88,1024.72,0,0,0
13557.0,2,546,584.06,292.03,0,0,0
13558.0,4,338,594.52,148.63,0,0,0
13560.0,1,63,171.42000000000002,171.42000000000002,0,0,0
13561.0,1,83,141.85999999999999,141.85999999999999,0,0,0
13562.0,3,757,1799.33,599.7766666666666,0,0,0
13563.0,2,209,777.53,388.765,0,0,0
13564.0,3,636,1724.67,574.89,0,0,0
13565.0,2,172,240.22,120.11,0,0,0
13566.0,2,567,856.84,428.42,0,0,0
13568.0,1,66,187.05,187.05,0,0,0
13569.0,2,156,338.62,169.31,0,0,0
13570.0,1,161,239.49,239.49,0,0,0
13571.0,12,1757,2088.94,174.07833333333335,0,0,0
13572.0,1,534,1384.25,1384.25,0,0,0
13573.0,2,302,290.25,145.125,0,0,0
13575.0,5,449,732.0699999999999,146.414,0,0,0
13576.0,18,2646,6717.34,373.18555555555554,0,0,0
13577.0,4,791,1687.6000000000001,421.90000000000003,0,0,0
13579.0,2,176,467.04,233.52,0,0,0
13581.0,1,30,118.0,118.0,0,0,0
13583.0,1,725,781.03,781.03,0,0,0
13584.0,1,37,142.4,142.4,0,0,0
13587.0,1,180,712.4,712.4,0,0,0
13588.0,9,2606,2478.95,275.43888888888887,0,0,0
13589.0,2,114,379.65,189.825,0,0,0
13590.0,6,1848,1981.92,330.32,0,0,0
13591.0,3,485,1117.13,372.3766666666667,0,0,0
13592.0,4,84,247.95999999999998,61.989999999999995,0,0,0
13593.0,5,719,2011.88,402.37600000000003,0,0,0
13594.0,1,359,396.97,396.97,0,0,0
13596.0,2,384,664.11,332.055,0,0,0
13598.0,1,52,160.04,160.04,0,0,0
13599.0,21,3293,5149.92,245.2342857142857,0,0,0
13600.0,1,324,219.52,219.52,0,0,0
13601.0,2,548,693.32,346.66,0,0,0
13602.0,1,267,428.89,428.89,0,0,0
13603.0,1,164,164.34,164.34,0,0,0
13606.0,3,276,276.75,92.25,0,0,0
13607.0,1,288,675.51,675.51,0,0,0
13610.0,7,488,1082.33,154.6185714285714,0,0,0
13611.0,3,754,1154.4,384.8,0,0,0
13614.0,4,564,1585.46,396.365,0,0,0
13615.0,1,189,417.69,417.69,0,0,0
13617.0,3,300,544.18,181.39333333333332,0,0,0
13618.0,1,246,177.34,177.34,0,0,0
13621.0,1,343,213.85,213.85,0,0,0
13623.0,5,286,727.74,145.548,0,0,0
13626.0,1,209,257.23,257.23,0,0,0
13627.0,5,1269,1638.47,327.694,0,0,0
13629.0,11,4372,7792.36,708.3963636363636,0,0,0
13630.0,7,1391,2031.78,290.2542857142857,0,0,0
13631.0,11,467,3070.42,279.1290909090909,0,0,0
13632.0,5,1031,2118.93,423.78599999999994,0,0,0
13634.0,5,700,1547.3600000000001,309.47200000000004,0,0,0
13635.0,1,677,1071.03,1071.03,0,0,0
13636.0,5,592,949.12,189.824,0,0,0
13637.0,3,405,804.3,268.09999999999997,0,0,0
13638.0,1,93,122.64,122.64,0,0,0
13639.0,1,800,1033.34,1033.34,0,0,0
13642.0,1,151,312.28,312.28,0,0,0
13643.0,3,273,519.44,173.14666666666668,0,0,0
13644.0,4,2067,2624.26,656.065,0,0,0
13645.0,1,158,252.1,252.1,0,0,0
13647.0,4,887,1648.1200000000001,412.03000000000003,0,0,0
13649.0,2,139,346.6,173.3,0,0,0
13650.0,6,922,1836.34,306.0566666666667,0,0,0
13651.0,2,33,94.2,47.1,0,0,0
13652.0,3,578,1095.08,365.02666666666664,0,0,0
13654.0,6,2182,2707.33,451.22166666666664,0,0,0
13655.0,2,605,932.97,466.485,0,0,0
13656.0,2,490,379.65,189.825,0,0,0
13657.0,2,209,382.14,191.07,0,0,0
13658.0,5,1019,2639.17,527.8340000000001,0,0,0
13659.0,2,882,1563.0,781.5,0,0,0
13662.0,3,533,881.26,293.75333333333333,0,0,0
13663.0,1,91,189.47,189.47,0,0,0
13666.0,3,41,84.65,28.21666666666667,0,0,0
13667.0,1,149,299.05,299.05,0,0,0
13668.0,21,3722,6309.83,300.46809523809526,0,0,0
13669.0,2,237,218.55,109.275,0,0,0
13670.0,1,282,349.7,349.7,0,0,0
13672.0,2,57,186.39000000000001,93.19500000000001,0,0,0
13673.0,2,114,387.44,193.72,0,0,0
13675.0,2,330,486.82000000000005,243.41000000000003,0,0,0
13678.0,1,924,232.6,232.6,0,0,0
13680.0,4,1934,3719.12,929.78,0,0,0
13681.0,4,360,827.83,206.9575,0,0,0
13682.0,1,10,59.5,59.5,0,0,0
13684.0,1,38,65.13,65.13,0,0,0
13685.0,7,5056,3119.44,445.63428571428574,0,0,0
13686.0,1,70,72.0,72.0,0,0,0
13689.0,1,512,910.0,910.0,0,0,0
13690.0,1,67,172.25,172.25,0,0,0
13692.0,3,1226,1488.32,496.1066666666666,0,0,0
13694.0,50,63312,65039.62,1300.7924,2,1,-1
13695.0,15,1603,2504.13,166.942,0,0,0
13697.0,1,177,151.29999999999998,151.29999999999998,0,0,0
13699.0,1,66,308.58000000000004,308.58000000000004,0,0,0
13700.0,10,2281,2248.63,224.863,0,0,0
13703.0,1,10,99.5,99.5,0,0,0
13704.0,9,1531,2308.06,256.4511111111111,0,0,0
13705.0,3,363,711.86,237.28666666666666,0,0,0
13706.0,1,189,330.79,330.79,0,0,0
13707.0,2,351,806.41,403.205,0,0,0
13708.0,1,301,285.33,285.33,0,0,0
13709.0,13,3508,6307.650000000001,485.2038461538462,0,0,0
13710.0,1,176,180.48,180.48,0,0,0
13711.0,2,140,252.06,126.03,0,0,0
13712.0,1,352,228.84,228.84,0,0,0
13715.0,5,562,1077.39,215.478,0,0,0
13716.0,1,138,138.28,138.28,0,0,0
13717.0,6,1959,1445.01,240.835,0,0,0
13718.0,2,173,306.55,153.275,0,0,0
13719.0,5,609,1041.68,208.336,0,0,0
13720.0,4,501,799.9,199.975,0,0,0
13721.0,1,316,524.14,524.14,0,0,0
13722.0,3,1401,2375.41,791.8033333333333,0,0,0
13723.0,1,43,199.85000000000002,199.85000000000002,0,0,0
13725.0,8,806,1980.56,247.57,0,0,0
13726.0,2,1054,1079.6599999999999,539.8299999999999,0,0,0
13727.0,2,162,333.48,166.74,0,0,0
13728.0,6,458,1016.14,169.35666666666665,0,0,0
13730.0,2,488,752.6,376.3,0,0,0
13731.0,2,278,610.59,305.295,0,0,0
13732.0,1,498,491.86,491.86,0,0,0
13735.0,4,1128,2883.54,720.885,0,0,0
13736.0,2,496,729.8,364.9,0,0,0
13737.0,1,125,339.59999999999997,339.59999999999997,0,0,0
13739.0,1,54,216.9,216.9,0,0,0
13740.0,1,425,350.75,350.75,0,0,0
13741.0,3,218,668.4300000000001,222.81000000000003,0,0,0
13742.0,12,1115,3107.87,258.9891666666667,0,0,0
13743.0,7,1776,1341.6,191.65714285714284,0,0,0
13744.0,2,1153,1080.52,540.26,0,0,0
13745.0,1,496,300.04,300.04,0,0,0
13747.0,1,8,79.6,79.6,0,0,0
13748.0,5,439,948.25,189.65,0,0,0
13750.0,5,516,1647.26,329.452,0,0,0
13751.0,1,152,296.25,296.25,0,0,0
13752.0,6,874,1175.38,195.89666666666668,0,0,0
13753.0,1,512,741.26,741.26,0,0,0
13754.0,2,214,282.59999999999997,141.29999999999998,0,0,0
13755.0,9,1242,2108.06,234.2288888888889,0,0,0
13756.0,14,3188,5189.52,370.68,0,0,0
13758.0,7,1844,3190.55,455.79285714285714,0,0,0
13759.0,2,287,659.4100000000001,329.70500000000004,0,0,0
13760.0,2,197,286.79,143.395,0,0,0
13761.0,2,642,1070.65,535.325,0,0,0
13762.0,1,272,306.72,306.72,0,0,0
13763.0,1,728,1714.96,1714.96,0,0,0
13764.0,3,926,1519.42,506.47333333333336,0,0,0
13767.0,37,7322,17220.36,465.41513513513513,2,0,-1
13769.0,10,1163,2796.51,279.651,0,0,0
13771.0,4,1477,2634.45,658.6125,0,0,0
13772.0,3,540,1122.63,374.21000000000004,0,0,0
13774.0,1,192,345.0,345.0,0,0,0
13777.0,33,12897,25977.16,787.1866666666666,2,0,-1
13778.0,1,70,178.7,178.7,0,0,0
13780.0,2,318,360.01,180.005,0,0,0
13781.0,1,30,127.84,127.84,0,0,0
13782.0,6,369,908.86,151.47666666666666,0,0,0
13784.0,11,2493,2462.79,223.89,0,0,0
13786.0,1,136,230.39999999999998,230.39999999999998,0,0,0
13787.0,2,337,309.04,154.52,0,0,0
13790.0,1,748,348.8,348.8,0,0,0
13791.0,2,1200,1516.0,758.0,0,0,0
13792.0,2,92,195.55,97.775,0,0,0
13798.0,57,23948,37153.85,651.8219298245614,2,3,-1
13799.0,2,402,688.86,344.43,0,0,0
13800.0,1,331,558.32,558.32,0,0,0
13801.0,1,168,324.8,324.8,0,0,0
13802.0,3,2572,4599.42,1533.14,0,0,0
13803.0,1,121,277.07,277.07,0,0,0
13804.0,7,1462,2588.39,369.77,0,0,0
13805.0,2,1900,924.6,462.3,0,0,0
13806.0,1,56,256.38,256.38,0,0,0
13807.0,1,36,112.6,112.6,0,0,0
13808.0,5,782,1747.66,349.53200000000004,0,0,0
13809.0,1,29,155.05,155.05,0,0,0
13810.0,3,312,1499.01,499.67,0,0,0
13811.0,3,68,814.5,271.5,0,0,0
13812.0,3,333,539.0,179.66666666666666,0,0,0
